data,cultura,solo,temperatura,umidade,crescimento
2025-03-11,milho,arenoso,22.83492961441781,48.08140308862552,1.7966808793690132
2025-03-12,milho,arenoso,20.705182434015978,74.05393407709623,1.226000168781311
2025-03-13,milho,arenoso,21.118512919506845,54.592879880860686,2.7589932312141103
2025-03-14,milho,arenoso,22.547215687624494,71.51081807358437,1.8848135807814497
2025-03-15,milho,arenoso,21.793430225693385,45.18519967701351,2.281623348886507
2025-03-16,milho,arenoso,24.090297647674152,74.37104953617053,2.6450999072952635
2025-03-17,milho,arenoso,23.261812782488697,34.84263380340367,2.525418287450051
2025-03-18,milho,arenoso,22.921618648667874,68.80173790763459,1.2934554718243887
2025-03-19,milho,arenoso,21.01672517841036,72.07555805549023,2.816333865662396
2025-03-20,milho,arenoso,23.452753360267092,48.044139420795105,2.319339841622732
2025-03-21,milho,arenoso,17.95637244747198,40.866163506170786,1.9127818144597941
2025-03-22,milho,arenoso,20.00248168652641,42.32780468661769,2.3039469651491307
2025-03-23,milho,arenoso,33.923544219354426,33.22961086485345,2.3348008397444717
2025-03-24,milho,arenoso,24.04520537543512,66.3391730976067,0.3887794059684908
2025-03-25,milho,arenoso,29.68054961117565,41.729718964366924,2.259685708913607
2025-03-26,milho,arenoso,32.86964900821827,60.83418590310539,1.7083728473882929
2025-03-27,milho,arenoso,24.3035270439715,41.77986596561346,2.084482425117373
2025-03-28,milho,arenoso,24.233086773146013,52.65714666460005,2.520122856365616
2025-03-29,milho,arenoso,31.604874773434954,41.721234282276725,1.1018117950688322
2025-03-30,milho,arenoso,33.422587244315494,74.65581415401985,1.9142997791456065
2025-03-31,milho,arenoso,26.41182445225937,71.40614114265496,1.5599691822154986
2025-04-01,milho,arenoso,27.949177018413597,55.924666774107585,2.0149145327405527
2025-04-02,milho,arenoso,21.55454952899221,30.54597205108419,1.3140019585001799
2025-04-03,milho,arenoso,29.28129130255924,52.401905009938446,2.0045250674084447
2025-04-04,milho,arenoso,26.289378930982707,67.23968912447049,2.060133457109452
2025-04-05,milho,arenoso,16.454838981660213,59.54656665802594,1.9185101923378074
2025-04-06,milho,arenoso,19.32301569586432,61.04004401241954,2.295094719105272
2025-04-07,milho,arenoso,23.635381699025473,77.79629096220799,2.477407230876611
2025-04-08,milho,arenoso,15.358723090879954,52.54152365125843,1.0068400230541696
2025-04-09,milho,arenoso,16.0957447679189,53.112434764807226,2.518986863496052
2025-04-10,milho,arenoso,30.085121785604837,33.780029113481135,2.680370060132751
2025-04-11,milho,arenoso,34.775506739635986,62.17922961603835,1.4846008575257739
2025-04-12,milho,arenoso,26.756641657700474,32.53977669788733,2.587625264417973
2025-04-13,milho,arenoso,27.779505683725763,72.11164540048625,1.2085548073543577
2025-04-14,milho,arenoso,29.942809445425816,53.19632296609852,1.2267869421495032
2025-04-15,milho,arenoso,24.58237413458563,79.15966218791792,2.0248007176835667
2025-04-16,milho,arenoso,23.65046441845145,52.068372971536476,1.4620540714975108
2025-04-17,milho,arenoso,32.5897630845749,54.847702909309675,2.401910294957885
2025-04-18,milho,arenoso,25.533275021654564,44.42889903039567,2.51834461443109
2025-04-19,milho,arenoso,29.172367604118215,72.78503863513208,1.4895057099361393
2025-04-20,milho,arenoso,15.1655099572436,31.210535025875693,2.085629742081946
2025-04-21,milho,arenoso,15.675526663673406,35.97015704653441,2.094623044084976
2025-04-22,milho,arenoso,17.617409413699182,34.13840100741888,2.737917515599605
2025-04-23,milho,arenoso,32.176804633111544,78.4578857309732,2.4267002820561494
2025-04-24,milho,arenoso,26.962525216071363,76.43261427832354,1.4393076880963833
2025-04-25,milho,arenoso,33.3486460943937,62.32696760464515,2.2327331797891556
2025-04-26,milho,arenoso,25.27915032855926,69.92224202336527,1.9841522892033445
2025-04-27,milho,arenoso,18.003207751856543,35.282936186558004,2.069555784516106
2025-04-28,milho,arenoso,33.870138707649396,62.58036043185868,1.9224683751982963
2025-04-29,milho,arenoso,21.061312836307387,54.32671902595456,2.4040579589534685
2025-04-30,milho,arenoso,20.583405252088994,52.02322476738127,1.8764588335657435
2025-05-01,milho,arenoso,24.66286349458479,58.69114746741171,2.02991055034972
2025-05-02,milho,arenoso,16.313323026085943,70.8814818642873,2.006241381640622
2025-05-03,milho,arenoso,16.28753721012575,35.69277564329786,2.6351998962355294
2025-05-04,milho,arenoso,33.21835617635344,46.41335203608525,1.5762911899611134
2025-05-05,milho,arenoso,18.76355209809271,79.47913668088003,1.946311572417707
2025-05-06,milho,arenoso,17.814680422946218,56.16854160523217,2.0888068435359206
2025-05-07,milho,arenoso,17.657095387795,46.96108398044677,2.423407009432815
2025-05-08,milho,arenoso,28.37531702244066,43.60600012660865,1.7674927103864257
2025-05-09,milho,arenoso,20.66626151718951,61.708739809752586,1.9655049445967427
2025-05-10,milho,arenoso,18.712364684168442,76.94184275580125,2.5834704509228077
2025-05-11,milho,arenoso,23.279776631575906,79.5318076065903,2.5709238275737882
2025-05-12,milho,arenoso,28.994997374947747,70.9342499842322,2.302418064514981
2025-05-13,milho,arenoso,23.879074978324706,43.18118948593497,1.2612343894767852
2025-05-14,milho,arenoso,15.703171876684221,40.35774031721762,2.2656436780913243
2025-05-15,milho,arenoso,15.935620089741418,45.34628400379579,1.955794224060157
2025-05-16,milho,arenoso,23.821663928837744,60.9676068986081,1.8725521960775762
2025-05-17,milho,arenoso,29.729548597812112,78.2327363736956,2.158540441463472
2025-05-18,milho,arenoso,27.890886083340312,41.21863848568144,2.1417758028239953
2025-05-19,milho,arenoso,22.438829748429832,61.26834295456751,1.647154054377185
2025-05-20,milho,arenoso,22.92360541186147,59.72082627373848,1.609628986566823
2025-05-21,milho,arenoso,17.152390894527766,44.88179057041745,2.1174439460158276
2025-05-22,milho,arenoso,34.426275459666606,53.968327402768,2.0754092098551253
2025-05-23,milho,arenoso,23.696240922981758,60.83165346419574,2.1804572133648974
2025-05-24,milho,arenoso,23.030495248633066,66.08231224327218,1.7588470281862245
2025-05-25,milho,arenoso,34.98262106635488,74.9604642086093,2.2223112352302445
2025-05-26,milho,arenoso,19.8845567053374,71.79647838143454,1.9570940994625405
2025-05-27,milho,arenoso,25.372060626434596,64.67816137402806,1.4079338440482194
2025-05-28,milho,arenoso,34.67254446362582,69.49950583542565,2.134891491825801
2025-05-29,milho,arenoso,30.86185705200814,60.39577626433604,2.337484437084172
2025-05-30,milho,arenoso,17.160033078034512,60.794700245702906,1.644172875138163
2025-05-31,milho,arenoso,16.030034224363302,53.138731501075696,1.7100720371216536
2025-06-01,milho,arenoso,28.37364847015503,37.1497879150308,1.6181440841136372
2025-06-02,milho,arenoso,20.243036631681743,42.129843454974065,1.4310308701827619
2025-06-03,milho,arenoso,33.34597850365651,65.73839211474053,1.8596658064568876
2025-06-04,milho,arenoso,30.319783458117705,51.08772826979725,1.807955818147239
2025-06-05,milho,arenoso,15.696164143839644,59.240320281755956,1.60718808815734
2025-06-06,milho,arenoso,24.593322295128722,30.73469419775088,1.2688145287405566
2025-06-07,milho,arenoso,21.06410141106165,47.41768412019281,2.0255892727126534
2025-06-08,milho,arenoso,33.77480029391073,78.77666194901336,2.650132516234537
2025-06-09,milho,arenoso,33.001850339935885,75.79059528759534,2.199757214480844
2025-06-10,milho,arenoso,20.56288395102547,63.10278120172708,2.3652886837365017
2025-06-11,milho,arenoso,34.201535138165426,60.05504291106615,1.2679770193556203
2025-06-12,milho,arenoso,27.61902880925045,76.78177821237765,2.4633114001712806
2025-06-13,milho,arenoso,34.904356399937285,60.92022246943628,1.5337757962595175
2025-06-14,milho,arenoso,21.533268158380032,68.70448613532852,1.5833258253775397
2025-06-15,milho,arenoso,25.558669560368337,61.001256720655604,2.4667172193109517
2025-06-16,milho,arenoso,32.37009955031697,47.136119125361134,1.6199104361873382
2025-06-17,milho,arenoso,22.385428615900693,54.882091949828016,1.018489606751337
2025-06-18,milho,arenoso,26.945105328164026,31.325478742381435,2.4058776749803266
2025-06-19,milho,arenoso,18.778215767303937,76.33464534496329,2.1751689107248713
2025-06-20,milho,arenoso,34.213678742228126,57.305591493707304,2.1006713124635548
2025-06-21,milho,arenoso,20.87018508375042,40.32091770867879,1.5130529488671145
2025-06-22,milho,arenoso,29.957052166905335,37.30311366783333,1.8012879793843302
2025-06-23,milho,arenoso,31.322263517280504,78.04196709657583,2.208420692354376
2025-06-24,milho,arenoso,16.890525991547594,48.801105682245336,1.4717458095155087
2025-06-25,milho,arenoso,30.339054208799045,47.026985840776454,1.7489302244974356
2025-06-26,milho,arenoso,17.56135953073034,79.64755419407314,2.574333353931702
2025-06-27,milho,arenoso,34.129270720367806,55.76497379431759,1.7881429372145283
2025-06-28,milho,arenoso,31.978533266241836,40.383881499526375,1.9038092442055057
2025-06-29,milho,arenoso,28.086498770680457,48.73580374459976,2.247091757835917
2025-06-30,milho,arenoso,26.94551065770182,41.23559501156294,2.118730898197164
2025-07-01,milho,arenoso,16.082129218482205,70.0312329660301,2.0187573532525493
2025-07-02,milho,arenoso,19.35864569392947,76.32144075606473,1.2484009222881878
2025-07-03,milho,arenoso,16.75717726423068,34.5996465563594,2.0088947386880722
2025-07-04,milho,arenoso,19.89040920636505,59.230823434639106,2.2437140890676637
2025-07-05,milho,arenoso,33.23352035070231,49.556234173323375,1.8154388426000545
2025-07-06,milho,arenoso,31.723959805425736,69.13017275077526,2.560298861282163
2025-07-07,milho,arenoso,25.900829389458124,52.88638713182317,2.0186258586604584
2025-07-08,milho,arenoso,21.174435019119134,57.152890878515905,1.7696040782961162
2025-07-09,milho,arenoso,21.16449258675373,41.02322769552244,1.8823047719135768
2025-07-10,milho,arenoso,15.919859593263688,61.77920197008487,2.074936755257845
2025-07-11,milho,arenoso,26.57435824144263,61.34311733409757,1.8202095134871976
2025-07-12,milho,arenoso,23.91701869310912,61.84798993482854,2.0995338522062204
2025-07-13,milho,arenoso,19.115901681710977,40.6189391460429,1.146141750760546
2025-07-14,milho,arenoso,28.616531607586488,31.07626133038235,1.9138995355232153
2025-07-15,milho,arenoso,24.15967216063406,58.762923701151344,1.7542886815477938
2025-07-16,milho,arenoso,27.170422759293338,53.82459405433086,2.3199051869922838
2025-07-17,milho,arenoso,28.90073020535392,59.844381182692715,2.449802050181564
2025-07-18,milho,arenoso,25.674484100861907,49.521636380040974,2.5403214461089796
2025-07-19,milho,arenoso,18.229921572399984,31.66957915901343,2.136172292631323
2025-07-20,milho,arenoso,29.508388986583476,44.53364803709859,2.132231934648182
2025-07-21,milho,arenoso,26.78297259862886,69.50105075468662,1.2629166882861735
2025-07-22,milho,arenoso,28.882417553775937,61.71815834245976,2.200042041868077
2025-07-23,milho,arenoso,16.811006751100432,60.380285272680666,2.366058450183465
2025-07-24,milho,arenoso,19.82894324789541,30.68003617685809,2.0807325450195986
2025-07-25,milho,arenoso,34.91755518102605,55.731872245313184,2.5642477595416557
2025-07-26,milho,arenoso,20.992155610807337,78.32091988901463,1.8643843084822083
2025-07-27,milho,arenoso,15.925109116471681,33.40936920317547,2.3557319538367008
2025-07-28,milho,arenoso,28.937404402597366,65.57591586640197,1.674785396679631
2025-07-29,milho,arenoso,26.405089500099123,72.91897614238171,2.8542579511934725
2025-07-30,milho,arenoso,28.31152162081292,70.11052486323442,3.0280084572250843
2025-07-31,milho,arenoso,29.57645633405896,78.08463957049895,1.2573205611899936
2025-08-01,milho,arenoso,23.369698859192255,64.33106781717761,2.910795416912396
2025-08-02,milho,arenoso,26.43924647046841,31.679977522117237,1.5871039947100474
2025-08-03,milho,arenoso,28.08504879555035,56.569597603347276,2.4776430159100418
2025-08-04,milho,arenoso,32.223672224472246,57.56581113629962,1.5607582013325725
2025-08-05,milho,arenoso,22.45376570847654,53.40046291839509,2.523350729996271
2025-08-06,milho,arenoso,15.128251755771192,42.33693652641491,1.514687266715567
2025-08-07,milho,arenoso,31.04518009326769,43.57866348050182,1.7910511311880042
2025-08-08,milho,arenoso,24.470064888270997,67.48756501698503,2.01426955965047
2025-08-09,milho,arenoso,19.890939940765087,55.132305692253794,1.654664084597908
2025-08-10,milho,arenoso,33.090385309176796,57.54021564794944,1.2489187340980563
2025-08-11,milho,arenoso,15.270480724614439,50.46701682097906,2.2191369754925394
2025-08-12,milho,arenoso,29.860022531371477,57.37532312348516,2.303001635574092
2025-08-13,milho,arenoso,22.168123230337798,56.56019381042487,2.360452005569256
2025-08-14,milho,arenoso,34.31162929409898,54.734115027016244,1.4657478509949287
2025-08-15,milho,arenoso,28.53913408666662,51.654336643077,1.8091769338221866
2025-08-16,milho,arenoso,26.640981390203596,37.76989452299086,2.1394190559036153
2025-08-17,milho,arenoso,16.92079006170401,79.97629424499907,1.889280574935624
2025-08-18,milho,arenoso,16.916526972736072,71.1251551105922,1.7332443612316175
2025-08-19,milho,arenoso,29.340694031023773,48.86181270566095,2.551176375175559
2025-08-20,milho,arenoso,34.6027264324545,40.035036611450096,2.151544594900768
2025-08-21,milho,arenoso,24.28011447517594,36.78254867561668,1.4844732711678819
2025-08-22,milho,arenoso,24.936527033455654,56.4540635332446,2.5117383691360007
2025-08-23,milho,arenoso,19.54754841650316,72.14898856834296,2.3698113639045504
2025-08-24,milho,arenoso,23.970980751205957,50.96247693772841,1.6405443709178535
2025-08-25,milho,arenoso,34.787895369811025,61.73010481481333,2.104683685019595
2025-08-26,milho,arenoso,33.828749757121116,36.40320129350662,1.4530239743805158
2025-08-27,milho,arenoso,15.918412069741192,71.82744285071644,1.3416646467390962
2025-08-28,milho,arenoso,27.67556906626893,32.83013691453184,2.057449552869321
2025-08-29,milho,arenoso,16.500703685509258,39.95996678898091,2.13241939587392
2025-08-30,milho,arenoso,16.635298463159977,31.01959373842756,2.7953461861665816
2025-08-31,milho,arenoso,26.384392198849525,44.01653975187302,2.6961066731603687
2025-09-01,milho,arenoso,20.38540953273824,60.44380260499519,1.4921356313989635
2025-09-02,milho,arenoso,25.581808447441112,54.948306725270896,2.017612325970825
2025-09-03,milho,arenoso,18.668677417367867,74.27911503500812,2.2655301829009415
2025-09-04,milho,arenoso,19.262339411754752,78.89906633877513,1.876815897614279
2025-09-05,milho,arenoso,32.14148938425984,77.23121377847562,1.420437681861809
2025-09-06,milho,arenoso,17.493890191647054,52.18058767934994,3.085804570997484
2025-09-07,milho,arenoso,28.427952335774297,52.49185562841824,2.1489707534163216
2025-09-08,milho,arenoso,34.20814713426637,38.284535123927974,1.8182073514121815
2025-09-09,milho,arenoso,34.744680118939705,55.39998854624401,2.5114225684928977
2025-09-10,milho,arenoso,27.47312138783374,35.38343493897989,2.2245047011049452
2025-09-11,milho,arenoso,26.15619054240821,78.09597690410851,1.990149148688802
2025-09-12,milho,arenoso,20.747406808619246,39.40509512214838,1.4994976151237727
2025-09-13,milho,arenoso,22.798389976955242,72.0685079819508,1.6389690460082424
2025-09-14,milho,arenoso,27.15979492978429,39.145264406014185,0.9292470835493807
2025-09-15,milho,arenoso,17.973061221533666,32.15579436473002,1.3667442333066528
2025-09-16,milho,arenoso,32.16013263873111,49.43862945433761,1.8920474604005604
2025-09-17,milho,arenoso,26.803722144493562,46.526706961461656,1.70310453793326
2025-09-18,milho,arenoso,25.76339904024192,79.84083369305382,1.4791220645316612
2025-09-19,milho,arenoso,28.867783687024378,77.70526629360421,2.5522460040337958
2025-09-20,milho,arenoso,16.35284989716385,43.098677188824354,1.7437290268957604
2025-09-21,milho,arenoso,21.876336140932402,36.126148342420194,2.048755985153007
2025-09-22,milho,arenoso,34.88752464964276,61.79940130350851,1.939319554651072
2025-09-23,milho,arenoso,25.275307329034646,64.98605904101532,2.3239389290230617
2025-09-24,milho,arenoso,32.38640204392148,51.35179607009876,2.422010259574077
2025-09-25,milho,arenoso,34.32514503791083,68.17530023653339,2.831225752182618
2025-09-26,milho,arenoso,31.07617725181419,66.9155444318257,2.3455094397465333
2025-09-27,milho,arenoso,21.70747405859699,30.44413741398856,1.74159717448501
2025-09-28,milho,arenoso,17.939116866549377,62.13523280182297,1.7469013448677497
2025-09-29,milho,arenoso,28.333298110044943,64.72152845822455,2.2590925855990283
2025-09-30,milho,arenoso,17.71867419918315,73.66717913594925,2.8477126644573487
2025-10-01,milho,arenoso,31.045419729814757,63.18133268109373,2.6676655718906908
2025-10-02,milho,arenoso,30.331135300352784,69.40185808168226,2.3656509777523955
2025-10-03,milho,arenoso,32.12814204805646,65.25061055507248,1.328734470151094
2025-10-04,milho,arenoso,15.027184614077875,74.38522996590999,2.5733725963150396
2025-10-05,milho,arenoso,26.54356639737064,31.28550646705333,3.120684757175536
2025-10-06,milho,arenoso,28.977116042885353,78.76178500754447,2.1281143758942385
2025-10-07,milho,arenoso,23.842502628674264,79.78618444407736,1.5670194745355541
2025-10-08,milho,arenoso,21.088228913886574,47.937854609967516,1.4836657840803211
2025-10-09,milho,arenoso,30.87988443874044,71.56855376208378,1.8953795278286216
2025-10-10,milho,arenoso,31.42345995163594,72.99699750990786,2.063516392085012
2025-10-11,milho,arenoso,30.387106229107548,55.244905263871686,2.1972383920746563
2025-10-12,milho,arenoso,34.682571986782776,30.108998252094562,2.9475790617366466
2025-10-13,milho,arenoso,17.734127441275106,41.61733508040271,2.037235076636154
2025-10-14,milho,arenoso,33.604577429411265,44.60475918057715,0.9234398258602439
2025-10-15,milho,arenoso,22.914718830251957,71.04357054291091,2.785257150885519
2025-10-16,milho,arenoso,20.579689163337854,53.9956685670859,2.9114978774288454
2025-10-17,milho,arenoso,17.62757153054553,41.827836157692595,2.1404757984944025
2025-10-18,milho,arenoso,29.037501514660477,62.92554307053874,2.017339650952167
2025-10-19,milho,arenoso,18.709912412976593,75.70967019794935,1.61279894108753
2025-10-20,milho,arenoso,18.595070727971276,72.39276229037768,1.6175440576353808
2025-10-21,milho,arenoso,16.701710515237597,31.435292031759044,2.0935140257446476
2025-10-22,milho,arenoso,24.050183254850204,69.0871673539946,2.8822592787507575
2025-10-23,milho,arenoso,25.44969961265538,47.4977313481844,2.458520929362382
2025-10-24,milho,arenoso,26.530557238332616,79.65044951802022,2.346505609003193
2025-10-25,milho,arenoso,19.694427601054613,54.93462942574338,1.78974620249507
2025-10-26,milho,arenoso,31.419366364926987,68.62227977803794,1.5731380359756928
2025-10-27,milho,arenoso,32.62109099796032,69.98367028233125,1.7410943710796911
2025-10-28,milho,arenoso,32.897392372789724,48.373976394226844,2.856195868870692
2025-10-29,milho,arenoso,18.154457488522347,77.02257025236125,2.245428847166862
2025-10-30,milho,arenoso,27.452373862578707,77.78612222978535,1.687205787877292
2025-10-31,milho,arenoso,32.85722853004698,48.72360896706495,1.8468845508642395
2025-11-01,milho,arenoso,25.476244247999155,68.68033807439656,1.9221535054618828
2025-11-02,milho,arenoso,25.892307854356456,67.4560825911479,1.5444959729935026
2025-11-03,milho,arenoso,19.67203408768854,59.54773358177491,2.069276341946102
2025-11-04,milho,arenoso,31.24324586851695,57.405203977217184,2.6711262024068936
2025-11-05,milho,arenoso,23.211045382615417,52.402892532729595,0.9124290961250858
2025-11-06,milho,arenoso,27.994234610521108,67.3163232316043,1.5279180053061738
2025-11-07,milho,arenoso,31.51617207640444,47.887543245724764,3.1736961889477855
2025-11-08,milho,arenoso,22.64393072286113,50.16818164355123,2.474171299475595
2025-11-09,milho,arenoso,29.71103482783865,51.39988916641415,1.5142714100067196
2025-11-10,milho,arenoso,26.459367575868463,75.6035582198941,3.119319236099072
2025-11-11,milho,arenoso,28.209292090336007,71.75114446950496,1.000253389118633
2025-11-12,milho,arenoso,17.141354722412427,58.770132638936026,2.1791343870659716
2025-11-13,milho,arenoso,15.852415028788467,78.66679264412784,2.016595354382659
2025-11-14,milho,arenoso,23.520410487217564,68.62971091528681,1.6744551786574176
2025-11-15,milho,arenoso,23.232427021911267,64.34052879541515,1.6151083125408847
2025-11-16,milho,arenoso,32.34065903474723,69.23419147657714,1.917218983937122
2025-11-17,milho,arenoso,23.877369584447834,47.65698710610779,2.5418604848504636
2025-11-18,milho,arenoso,15.80263794891335,60.77838042418685,1.832277383733553
2025-11-19,milho,arenoso,31.403306839169556,32.39340528858076,1.2305889352023875
2025-11-20,milho,arenoso,31.18191364761041,43.44374930618632,2.8238219935219293
2025-11-21,milho,arenoso,27.09203673241081,58.28005347485029,1.4693723306061306
2025-11-22,milho,arenoso,16.507491116889323,53.261877925659036,1.9942563378674598
2025-11-23,milho,arenoso,28.0271970428112,71.35752124082848,2.527644357337142
2025-11-24,milho,arenoso,16.4347878477813,46.59952069732992,2.087769121181888
2025-11-25,milho,arenoso,27.232296379079614,65.23268321836224,1.8288279837350774
2025-11-26,milho,arenoso,24.399677927463916,79.99733448963167,1.5554841814046283
2025-11-27,milho,arenoso,28.548869250195036,63.412140551398586,1.0729288667499706
2025-11-28,milho,arenoso,17.353555955256645,71.74139477619298,2.3280356025719624
2025-11-29,milho,arenoso,15.009329211931249,50.269676959825475,1.8239079362613497
2025-11-30,milho,arenoso,23.76526527228126,70.5133901828695,2.316350835843317
2025-12-01,milho,arenoso,29.860954814529357,46.22896192965304,1.9749824977436505
2025-12-02,milho,arenoso,32.194313646334365,68.40580296345405,1.944913487062575
2025-12-03,milho,arenoso,21.38000202666067,71.67732054798641,1.73557912377276
2025-12-04,milho,arenoso,20.292525275059475,79.51516830262022,1.1853338341325266
2025-12-05,milho,arenoso,31.956225574627812,73.70738581944306,1.9712731851825938
2025-12-06,milho,arenoso,18.3456739510969,73.27248340270137,2.2379245857528907
2025-12-07,milho,arenoso,16.823075598114976,69.2542485653133,1.7408020358605505
2025-12-08,milho,arenoso,29.039253485260858,31.884590458736827,2.2362540170713556
2025-12-09,milho,arenoso,34.432418463632125,65.32814950728644,1.1502240348321864
2025-12-10,milho,arenoso,24.33998785403316,43.107905416998676,1.8129162927671743
2025-12-11,milho,arenoso,19.806688690540213,39.24496146030657,2.3640658391022074
2025-12-12,milho,arenoso,18.41565121880511,50.82162248190616,1.8257198478644092
2025-12-13,milho,arenoso,18.006859823798752,37.72129548161153,1.802719561424313
2025-12-14,milho,arenoso,21.029260203762835,69.78118428129561,1.3331620196652987
2025-12-15,milho,arenoso,22.64729831056321,57.1422973499494,1.637838177599726
2025-12-16,milho,arenoso,23.17427703040486,49.24038496954305,1.8397297355012738
2025-12-17,milho,arenoso,25.56982675757977,49.88559392619932,1.7467471145473166
